"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.580406690E-1,1.196411345E-2,8.554340899E-2,9.730113983E0,9.730497363E0
4.605465020E-1,1.196411345E-2,6.879365444E-2,9.766006470E0,9.766256093E0
4.630523350E-1,4.785645287E-3,8.315058798E-2,9.756435394E0,9.756790893E0
4.655582210E-1,-4.785645287E-3,9.032905847E-2,9.777970314E0,9.778388707E0
4.680640540E-1,1.196411345E-2,9.272187948E-2,9.737292290E0,9.737741094E0
4.705698880E-1,1.674975827E-2,8.315058798E-2,9.789935112E0,9.790302553E0
4.730406690E-1,-1.674975827E-2,8.315058798E-2,9.801898956E0,9.802265948E0
4.755455650E-1,9.571290575E-3,1.381855011E-1,9.797113419E0,9.798092579E0
4.780505650E-1,1.914258115E-2,9.990034252E-2,9.818648338E0,9.819175205E0
4.805555130E-1,2.632104978E-2,1.118644550E-1,9.770792007E0,9.771467797E0
4.830604600E-1,9.571290575E-3,1.190429255E-1,9.837791443E0,9.838516316E0
4.855654600E-1,-1.914258115E-2,1.094716340E-1,9.825826645E0,9.826455095E0
4.880704080E-1,-4.785645287E-3,1.094716340E-1,9.797113419E0,9.797726179E0
4.905753560E-1,-3.349951655E-2,8.554340899E-2,9.773184776E0,9.773616555E0
4.930907210E-1,-1.435693540E-2,9.750752151E-2,9.770792007E0,9.771289080E0
4.955959290E-1,-1.435693540E-2,8.554340899E-2,9.744471550E0,9.744857597E0
4.981011380E-1,-4.785645287E-3,7.118647546E-2,9.780363083E0,9.780623316E0
5.006063460E-1,-2.392822644E-3,7.836493850E-2,9.809077263E0,9.809390579E0
5.031116060E-1,-9.571290575E-3,1.022931710E-1,9.799506187E0,9.800044746E0
5.056168150E-1,2.632104978E-2,7.118647546E-2,9.801898956E0,9.802192788E0
5.081220750E-1,-7.178467698E-3,1.022931710E-1,9.828220367E0,9.828755314E0
5.106272830E-1,5.503492057E-2,9.272187948E-2,9.840184212E0,9.840774945E0
5.131286380E-1,1.674975827E-2,5.204389244E-2,9.813862801E0,9.814015090E0
5.156336900E-1,1.028913707E-1,6.161518395E-2,9.816255569E0,9.816988157E0
5.181388460E-1,3.349951655E-2,8.075776696E-2,9.768399239E0,9.768790494E0
5.206439500E-1,3.349951655E-2,4.965107143E-2,9.806684494E0,9.806867401E0
5.231491060E-1,2.871387079E-2,8.075776696E-2,9.811470032E0,9.811844398E0
5.256542100E-1,4.785645381E-2,1.190429255E-1,9.777970314E0,9.778812040E0
5.281593670E-1,2.392822690E-2,9.750752151E-2,9.797113419E0,9.797627856E0
5.306644710E-1,1.674975827E-2,9.272187948E-2,9.809077263E0,9.809529787E0
5.332022830E-1,2.153540403E-2,8.315058798E-2,9.813862801E0,9.814238680E0
5.357081690E-1,1.435693540E-2,8.554340899E-2,9.804291725E0,9.804675417E0
5.382141580E-1,2.392822690E-2,1.046859920E-1,9.809077263E0,9.809665054E0
5.407200960E-1,3.349951655E-2,8.793623000E-2,9.861719131E0,9.862168079E0
5.432260330E-1,4.785645287E-3,9.272187948E-2,9.794720650E0,9.795160686E0
5.457320230E-1,6.460621208E-2,7.836493850E-2,9.782755852E0,9.783283042E0
5.482379600E-1,3.828516230E-2,4.247260094E-2,9.861719131E0,9.861884906E0
5.507438980E-1,4.546362907E-2,6.400800496E-2,9.888040543E0,9.888352226E0
5.532398350E-1,7.657032460E-2,5.682953820E-2,9.873683929E0,9.874144365E0
5.557454600E-1,5.024927482E-2,6.879365444E-2,9.921540260E0,9.921906001E0
5.582511900E-1,3.349951655E-2,9.272187948E-2,9.897611618E0,9.898102611E0
5.607568670E-1,5.024927482E-2,9.750752151E-2,9.859326363E0,9.859936563E0
5.632625960E-1,1.674975827E-2,8.793623000E-2,9.859326363E0,9.859732738E0
5.657682730E-1,1.196411345E-2,5.922235921E-2,9.828220367E0,9.828406077E0
5.682740020E-1,4.785645287E-3,8.793623000E-2,9.761220932E0,9.761618194E0
5.707796790E-1,1.435693540E-2,8.315058798E-2,9.787542343E0,9.787906071E0
5.732856170E-1,-1.435693540E-2,9.032905847E-2,9.825826645E0,9.826252323E0
5.757912940E-1,1.674975827E-2,8.315058798E-2,9.825826645E0,9.826192743E0
5.782969710E-1,0.000000000E0,9.272187948E-2,9.847362518E0,9.847799039E0
5.808027000E-1,1.674975827E-2,9.032905847E-2,9.854540825E0,9.854969039E0
