"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
0.000000000E0	-1.708475351E0	2.529213428E0	9.156135559E0	9.651457246E0
0.000000000E0	-1.268195987E0	2.922832966E0	8.769695282E0	9.330532083E0
0.000000000E0	-8.470591903E-1	2.270788670E0	8.544769287E0	8.881839484E0
0.000000000E0	-1.421336651E0	2.853441000E0	8.251648903E0	8.846017919E0
0.000000000E0	-1.176072359E0	2.626122952E0	8.281558990E0	8.767205214E0
0.000000000E0	-1.021735311E0	2.550748825E0	8.486145973E0	8.919917942E0
0.000000000E0	-1.034895778E0	2.484946251E0	8.628518105E0	9.038655421E0
0.000000000E0	-1.018146038E0	2.938386202E0	8.737391472E0	9.274305611E0
0.000000000E0	-3.960121572E-1	1.854437590E0	8.828319550E0	9.029672778E0
0.000000000E0	-1.712064624E0	3.007778168E0	8.379665375E0	9.066238833E0
0.000000000E0	-4.151547253E-1	2.170290232E0	6.296712875E0	6.673163131E0
0.000000000E0	-8.051848412E-1	2.630908489E0	9.705288887E0	1.008774675E1
0.000000000E0	-3.792623878E-1	2.660818815E0	1.186241817E1	1.216309014E1
0.000000000E0	-1.026520967E0	2.338984251E0	1.155494022E1	1.183390199E1
0.000000000E0	-1.429711580E0	1.549352646E0	9.097511292E0	9.338590928E0
0.000000000E0	-1.015753269E0	1.164108157E0	6.624529362E0	6.802300476E0
3.623724800E-2	2.943171859E-1	8.949156404E-1	8.968298912E0	9.017642818E0
3.859724800E-2	3.804588020E-1	8.542376757E-1	9.102297783E0	9.150207420E0
4.095724800E-2	4.713860750E-1	7.968099117E-1	9.248259544E0	9.294483066E0
4.331724800E-2	5.335994363E-1	7.441678643E-1	9.375079155E0	9.419693378E0
4.567724800E-2	5.838487148E-1	6.819544435E-1	9.461220741E0	9.503717120E0
4.803724800E-2	6.101697683E-1	5.982056856E-1	9.549755096E0	9.587907988E0
5.039724800E-2	6.460621357E-1	5.288137794E-1	9.590433121E0	9.626704926E0
5.275724800E-2	6.819544435E-1	4.905286431E-1	9.559326172E0	9.596165749E0
5.511724800E-2	7.513462901E-1	4.354937077E-1	9.540184021E0	9.579628760E0
5.747724800E-2	7.992027402E-1	3.900300860E-1	9.533005714E0	9.574395356E0
5.983724800E-2	8.327022791E-1	3.684946895E-1	9.568898201E0	9.612127455E0
6.219719500E-2	8.063812256E-1	3.876372576E-1	9.611968994E0	9.653520667E0
6.455719500E-2	7.968099117E-1	4.474578202E-1	9.650253296E0	9.693426289E0
6.691719500E-2	7.776673436E-1	4.737788737E-1	9.710074425E0	9.752680568E0
6.927719500E-2	7.369893789E-1	5.000999570E-1	9.805787086E0	9.846152228E0
7.163719500E-2	6.939185858E-1	5.240281820E-1	9.903892517E0	9.941992533E0
7.399719500E-2	6.388836503E-1	5.527420044E-1	1.003789139E1	1.007337876E1
7.635719500E-2	6.340979934E-1	5.623133183E-1	1.008335495E1	1.011890921E1
7.871719500E-2	6.197410822E-1	5.240281820E-1	1.007378292E1	1.010642305E1
8.107719500E-2	5.910272002E-1	4.881358147E-1	1.002592659E1	1.005518740E1
8.343719500E-2	5.383850932E-1	4.881358147E-1	9.856036186E0	9.882792338E0
8.579719500E-2	4.354937077E-1	5.120640397E-1	9.635896683E0	9.659315153E0
8.815719500E-2	4.713860750E-1	5.240281820E-1	9.611968994E0	9.637777665E0
9.051714300E-2	5.742774606E-1	7.417750359E-1	9.552147865E0	9.598101565E0
9.287714300E-2	6.556333899E-1	1.050449133E0	9.224330902E0	9.307071457E0
9.523714300E-2	6.747759581E-1	1.028913736E0	8.910871506E0	8.995422006E0
9.759714300E-2	7.034898400E-1	7.322037220E-1	9.025727272E0	9.082663323E0
9.995714300E-2	7.776673436E-1	4.761717021E-1	9.016156197E0	9.062150879E0
1.023171430E-1	8.685946465E-1	3.828516304E-1	9.008976936E0	9.058846365E0
1.046771430E-1	9.930213690E-1	3.230310678E-1	9.040083885E0	9.100195446E0
1.070371430E-1	1.107876897E0	2.608176768E-1	8.994620323E0	9.066345010E0
1.093971430E-1	1.186840057E0	1.842473447E-1	8.963513374E0	9.043622527E0
1.117571430E-1	1.186840057E0	2.512463629E-1	8.951549530E0	9.033379935E0
1.141171430E-1	1.036092162E0	2.656033039E-1	8.506484032E0	8.573465033E0
1.164771430E-1	9.547362328E-1	2.344966233E-1	8.027919769E0	8.087892541E0
1.188371430E-1	1.019342422E0	1.316052526E-1	7.999206066E0	8.064966001E0
1.211971430E-1	1.119840980E0	-4.785645287E-3	8.111668587E0	8.188603909E0
1.235571430E-1	1.237089276E0	-1.363908947E-1	8.243273735E0	8.336699240E0
1.259171430E-1	1.390229940E0	-2.823530734E-1	8.386843681E0	8.505974928E0
1.282770910E-1	1.555334687E0	-4.283152521E-1	8.489734650E0	8.641649979E0
1.306370910E-1	1.667797327E0	-5.862415433E-1	8.602197647E0	8.781971956E0
1.329970910E-1	1.775474429E0	-7.369893789E-1	8.654839516E0	8.865760533E0
1.353570910E-1	1.883151412E0	-8.446664214E-1	8.664410591E0	8.906836223E0
1.377170910E-1	1.959721804E0	-9.379864931E-1	8.633303642E0	8.902486169E0
1.400770910E-1	2.024327993E0	-1.007378340E0	8.580661774E0	8.873582784E0
1.424370910E-1	2.105684042E0	-1.057627559E0	8.513663292E0	8.833738958E0
1.447970910E-1	2.177468538E0	-1.076770186E0	8.422736168E0	8.766030334E0
1.471570910E-1	2.239681959E0	-1.098305583E0	8.319844246E0	8.685750325E0
1.495170910E-1	2.294716835E0	-1.064806104E0	8.214560509E0	8.595262750E0
1.518770910E-1	2.333002090E0	-1.009771109E0	8.097311974E0	8.486989905E0
1.542370910E-1	2.340180635E0	-9.044869542E-1	8.015955925E0	8.399410185E0
1.565970910E-1	2.354537487E0	-7.848458290E-1	7.905886173E0	8.286305928E0
1.589570910E-1	2.376072884E0	-6.508477330E-1	7.834101200E0	8.212336253E0
1.613170910E-1	2.404786825E0	-4.905286431E-1	7.829315662E0	8.204986396E0
1.636770390E-1	2.388036966E0	-3.110669553E-1	7.807780266E0	8.170735333E0
1.660370390E-1	2.352144718E0	-1.555334777E-1	7.786244869E0	8.135255657E0
1.683970390E-1	2.325823545E0	-1.196411345E-2	7.745566845E0	8.087237109E0
1.707570390E-1	2.297109842E0	1.268195957E-1	7.707281590E0	8.043319361E0
1.731170390E-1	2.282752752E0	2.464607358E-1	7.683353424E0	8.019078679E0
1.754770390E-1	2.285145521E0	3.445664644E-1	7.664210796E0	8.005044861E0
1.778370390E-1	2.311466694E0	4.283152521E-1	7.678567886E0	8.030363442E0
1.801970390E-1	2.371287346E0	5.168496966E-1	7.690532207E0	8.064392285E0
1.825570390E-1	2.414358139E0	5.647061467E-1	7.738388538E0	8.125926127E0
1.849170390E-1	2.481357098E0	5.910272002E-1	7.776673794E0	8.184320466E0
1.872770390E-1	2.586641312E0	6.101697683E-1	7.814958572E0	8.254489561E0
1.896370390E-1	2.708675146E0	6.197410822E-1	7.848458290E0	8.325821136E0
1.919970390E-1	2.847458839E0	6.436693072E-1	7.862815380E0	8.387264019E0
1.943570390E-1	2.962314367E0	6.747759581E-1	7.848458290E0	8.415992308E0
1.967170390E-1	3.127419233E0	7.298108935E-1	7.824530125E0	8.457933948E0
1.990770390E-1	3.268595695E0	7.704889178E-1	7.788637638E0	8.481759679E0
2.014370390E-1	3.412165165E0	7.848458290E-1	7.750352383E0	8.504517396E0
2.037970390E-1	3.522234917E0	7.657032609E-1	7.704888821E0	8.506335993E0
2.061569870E-1	3.627519131E0	7.728816867E-1	7.661818027E0	8.512326159E0
2.085169870E-1	3.725624800E0	7.872386575E-1	7.606783390E0	8.506654947E0
2.108769870E-1	3.783052683E0	8.255237937E-1	7.544569969E0	8.480183557E0
2.132369870E-1	3.838087559E0	8.566305041E-1	7.487142086E0	8.457069738E0
2.155969870E-1	3.866801500E0	8.733802438E-1	7.458428383E0	8.446484525E0
2.179569870E-1	3.905086517E0	9.212366939E-1	7.420143127E0	8.435455043E0
2.203169870E-1	3.909872293E0	1.002592683E0	7.377072334E0	8.409131326E0
2.226769870E-1	3.914657831E0	1.071984529E0	7.334001541E0	8.382199912E0
2.250369870E-1	3.895515203E0	1.127019525E0	7.295716286E0	8.347016702E0
2.273969870E-1	3.869194269E0	1.182054400E0	7.290930748E0	8.338200530E0
2.297569870E-1	3.847658873E0	1.251446247E0	7.259823799E0	8.311175495E0
2.321169870E-1	3.790230989E0	1.337587833E0	7.252645493E0	8.291915268E0
2.344769870E-1	3.735196114E0	1.404586911E0	7.231110096E0	8.259146906E0
2.368369870E-1	3.670589924E0	1.452443361E0	7.207181931E0	8.217438377E0
2.391969870E-1	3.596412420E0	1.524227977E0	7.183253765E0	8.176587789E0
2.415569870E-1	3.488735437E0	1.579262972E0	7.154539585E0	8.114972776E0
2.439169350E-1	3.416950703E0	1.636690736E0	7.125825882E0	8.070421499E0
2.462769350E-1	3.306880951E0	1.689332843E0	7.099504948E0	8.012008336E0
2.486369350E-1	3.215953588E0	1.718046665E0	7.058826923E0	7.944877555E0
2.509969350E-1	3.110669374E0	1.787438512E0	7.042077065E0	7.903293603E0
2.533569350E-1	2.969492912E0	1.813759565E0	7.008577347E0	7.824817464E0
2.557169350E-1	2.847458839E0	1.832902193E0	6.984649181E0	7.762272636E0
2.580769350E-1	2.734996319E0	1.868794441E0	6.912864685E0	7.665526445E0
2.604369350E-1	2.600998163E0	1.852044702E0	6.853044033E0	7.560388452E0
2.627969350E-1	2.464607239E0	1.832902193E0	6.771687984E0	7.435696164E0
2.651569350E-1	2.273181438E0	1.804188251E0	6.666403770E0	7.270721307E0
2.675169350E-1	1.806581140E0	1.677368641E0	6.530013084E0	6.979854716E0
2.698769350E-1	2.100898266E0	1.808973908E0	6.393621922E0	6.968827835E0
2.722369350E-1	3.505485058E0	2.376072884E0	5.843272686E0	7.216507710E0
2.745969350E-1	5.651846886E0	3.206382275E0	4.960321426E0	8.174903618E0
2.769569350E-1	7.020541668E0	3.952943087E0	4.216153622E0	9.093388572E0
2.793169350E-1	6.436692715E0	4.022335052E0	4.340580463E0	8.743616594E0
2.816769350E-1	5.367101192E0	3.878765583E0	4.869394302E0	8.219586275E0
2.840369350E-1	5.443671703E0	4.297509670E0	5.266602516E0	8.708573537E0
2.863969350E-1	6.714260101E0	5.190032482E0	5.515456200E0	1.012116510E1
2.887569350E-1	8.303094864E0	5.984449387E0	5.493920803E0	1.161628962E1
2.911169350E-1	9.147761345E0	6.211767673E0	5.383851051E0	1.229851403E1
2.934769350E-1	8.611768723E0	5.907878876E0	5.266602516E0	1.169626844E1
2.958369350E-1	7.116254330E0	5.328815937E0	5.127819061E0	1.026313224E1
2.981968830E-1	5.455635548E0	4.771288395E0	5.010570526E0	8.811070830E0
3.005568830E-1	4.043870449E0	4.290330887E0	4.912465096E0	7.674121490E0
3.029168830E-1	3.132204771E0	3.883551121E0	4.821537495E0	6.938292286E0
3.052768830E-1	2.653640270E0	3.574877024E0	4.835894585E0	6.573235798E0
3.076368830E-1	2.495713949E0	3.385843992E0	4.998606682E0	6.532885765E0
