"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.372691400E-1,-1.125274822E-1,-2.585737705E-1,9.744700432E0,9.748779890E0
4.392689400E-1,-1.029506698E-1,-2.729389966E-1,9.761459351E0,9.765817077E0
4.412686730E-1,-1.005564705E-1,-2.753331959E-1,9.761459351E0,9.765859339E0
4.432684060E-1,-1.101332754E-1,-2.633621991E-1,9.771036148E0,9.775205184E0
4.452682390E-1,-1.101332754E-1,-2.633621991E-1,9.771036148E0,9.775205184E0
4.472679720E-1,-1.149216816E-1,-2.633621991E-1,9.768642426E0,9.772867618E0
4.492677050E-1,-9.816227108E-2,-2.657563984E-1,9.761459351E0,9.765569668E0
4.512674380E-1,-8.619125932E-2,-2.585737705E-1,9.763854027E0,9.767657589E0
4.532676710E-1,-1.101332754E-1,-2.657563984E-1,9.773430824E0,9.777663621E0
4.552674710E-1,-1.029506698E-1,-2.729389966E-1,9.763854027E0,9.768210685E0
4.572672040E-1,-8.379705995E-2,-2.657563984E-1,9.761459351E0,9.765435836E0
4.592669370E-1,-1.125274822E-1,-2.609679997E-1,9.768642426E0,9.772775530E0
4.612666700E-1,-1.173158810E-1,-2.585737705E-1,9.766247749E0,9.770374533E0
4.632664030E-1,-1.053448766E-1,-2.585737705E-1,9.775824547E0,9.779811016E0
4.652661360E-1,-1.053448766E-1,-2.633621991E-1,9.771036148E0,9.775152408E0
4.672658690E-1,-1.053448766E-1,-2.729389966E-1,9.761459351E0,9.765842610E0
4.692656690E-1,-9.816227108E-2,-2.729389966E-1,9.756670952E0,9.760981487E0
4.712654020E-1,-1.101332754E-1,-2.585737705E-1,9.766247749E0,9.770290929E0
4.732651350E-1,-1.077390760E-1,-2.561795712E-1,9.768642426E0,9.772594871E0
4.752648680E-1,-1.149216816E-1,-2.585737705E-1,9.761459351E0,9.765559689E0
4.772646010E-1,-1.053448766E-1,-2.633621991E-1,9.766247749E0,9.770366027E0
4.792643340E-1,-1.005564705E-1,-2.489969730E-1,9.749488831E0,9.753186328E0
4.812640670E-1,-9.576806426E-2,-2.537853718E-1,9.751882553E0,9.755654354E0
4.832638000E-1,-9.337386489E-2,-2.513911724E-1,9.756670952E0,9.760355745E0
4.852637000E-1,-9.337386489E-2,-2.513911724E-1,9.756670952E0,9.760355745E0
4.872648660E-1,-9.337386489E-2,-2.561795712E-1,9.754277229E0,9.758087462E0
4.892645990E-1,-1.029506698E-1,-2.609679997E-1,9.759065628E0,9.763097104E0
4.912643320E-1,-1.029506698E-1,-2.633621991E-1,9.761459351E0,9.765554113E0
4.932640650E-1,-1.101332754E-1,-2.753331959E-1,9.766247749E0,9.770748836E0
4.952637980E-1,-1.077390760E-1,-2.633621991E-1,9.768642426E0,9.772785795E0
4.972635310E-1,-9.576806426E-2,-2.633621991E-1,9.761459351E0,9.765481034E0
4.992632640E-1,-9.337386489E-2,-2.489969730E-1,9.775824547E0,9.779440871E0
5.012630640E-1,-9.576806426E-2,-2.561795712E-1,9.773430824E0,9.777256751E0
5.032627970E-1,-9.337386489E-2,-2.370259613E-1,9.754277229E0,9.757603407E0
5.052624300E-1,-9.337386489E-2,-2.370259613E-1,9.754277229E0,9.757603407E0
5.072621630E-1,-9.816227108E-2,-2.585737705E-1,9.756670952E0,9.760590366E0
5.092618960E-1,-1.053448766E-1,-2.585737705E-1,9.763854027E0,9.767845381E0
5.112616290E-1,-1.077390760E-1,-2.657563984E-1,9.778219223E0,9.782423286E0
5.132613620E-1,-1.077390760E-1,-2.657563984E-1,9.780612946E0,9.784815980E0
5.152610950E-1,-1.029506698E-1,-2.585737705E-1,9.771036148E0,9.774999061E0
5.172608950E-1,-1.077390760E-1,-2.442085743E-1,9.759065628E0,9.762715169E0
5.192606280E-1,-1.125274822E-1,-2.442085743E-1,9.747094154E0,9.750802260E0
5.212603610E-1,-1.005564705E-1,-2.561795712E-1,9.749488831E0,9.753372342E0
5.232600940E-1,-7.422025502E-2,-2.681505978E-1,9.761459351E0,9.765423803E0
5.252602940E-1,-7.422025502E-2,-2.681505978E-1,9.761459351E0,9.765423803E0
5.272600270E-1,-7.900865376E-2,-2.705447972E-1,9.756670952E0,9.760741002E0
5.292597600E-1,-1.005564705E-1,-2.729389966E-1,9.768642426E0,9.772972022E0
5.312595600E-1,-1.077390760E-1,-2.753331959E-1,9.773430824E0,9.777901930E0
5.332593600E-1,-9.097966552E-2,-2.753331959E-1,9.771036148E0,9.775338003E0
5.352590930E-1,-9.097966552E-2,-2.633621991E-1,9.766247749E0,9.770221699E0
5.372588260E-1,-1.053448766E-1,-2.633621991E-1,9.761459351E0,9.765579647E0
5.392585590E-1,-1.173158810E-1,-2.442085743E-1,9.756670952E0,9.760431799E0
5.412582920E-1,-1.077390760E-1,-2.561795712E-1,9.759065628E0,9.763021951E0
5.432580250E-1,-7.900865376E-2,-2.561795712E-1,9.778219223E0,9.781893555E0
5.452576580E-1,-7.900865376E-2,-2.561795712E-1,9.778219223E0,9.781893555E0
5.472560240E-1,-9.337386489E-2,-2.729389966E-1,9.766247749E0,9.770507125E0
5.492557570E-1,-1.005564705E-1,-2.729389966E-1,9.768642426E0,9.772972022E0
5.512554900E-1,-9.097966552E-2,-2.633621991E-1,9.768642426E0,9.772615401E0
5.532552230E-1,-9.816227108E-2,-2.585737705E-1,9.768642426E0,9.772557038E0
5.552549560E-1,-9.576806426E-2,-2.442085743E-1,9.766247749E0,9.769769928E0
5.572546890E-1,-1.029506698E-1,-2.418143749E-1,9.756670952E0,9.760210095E0
5.592544220E-1,-1.053448766E-1,-2.513911724E-1,9.761459351E0,9.765264140E0
5.612541550E-1,-1.005564705E-1,-2.466027737E-1,9.773430824E0,9.777058587E0
5.632539550E-1,-1.005564705E-1,-2.513911724E-1,9.766247749E0,9.770000216E0
5.652537880E-1,-1.005564705E-1,-2.513911724E-1,9.766247749E0,9.770000216E0
5.672535210E-1,-1.029506698E-1,-2.489969730E-1,9.761459351E0,9.765177263E0
5.692543210E-1,-1.029506698E-1,-2.585737705E-1,9.768642426E0,9.772606309E0
5.712540540E-1,-1.077390760E-1,-2.585737705E-1,9.763854027E0,9.767871496E0
5.732537870E-1,-1.005564705E-1,-2.561795712E-1,9.763854027E0,9.767731826E0
5.752535200E-1,-9.337386489E-2,-2.489969730E-1,9.766247749E0,9.769867618E0
5.772532530E-1,-9.816227108E-2,-2.537853718E-1,9.759065628E0,9.762858433E0
5.792530530E-1,-1.101332754E-1,-2.513911724E-1,9.756670952E0,9.760530463E0
5.812527860E-1,-1.125274822E-1,-2.442085743E-1,9.759065628E0,9.762769187E0
5.832525190E-1,-1.053448766E-1,-2.633621991E-1,9.756670952E0,9.760793270E0
5.852517850E-1,-1.053448766E-1,-2.633621991E-1,9.756670952E0,9.760793270E0
5.872515180E-1,-1.101332754E-1,-2.729389966E-1,9.763854027E0,9.768289026E0
5.892512510E-1,-1.053448766E-1,-2.753331959E-1,9.761459351E0,9.765909818E0
5.912509840E-1,-1.053448766E-1,-2.657563984E-1,9.761459351E0,9.765644508E0
5.932507170E-1,-8.619125932E-2,-2.705447972E-1,9.763854027E0,9.767981822E0
5.952505170E-1,-8.379705995E-2,-2.681505978E-1,9.759065628E0,9.763108553E0
5.972502500E-1,-9.097966552E-2,-2.561795712E-1,9.756670952E0,9.760457640E0
5.992502830E-1,-9.337386489E-2,-2.561795712E-1,9.756670952E0,9.760480250E0
6.012491160E-1,-1.101332754E-1,-2.466027737E-1,9.761459351E0,9.765194874E0
6.032488490E-1,-9.576806426E-2,-2.513911724E-1,9.751882553E0,9.755592364E0
6.052485820E-1,-9.576806426E-2,-2.513911724E-1,9.751882553E0,9.755592364E0
6.072483150E-1,-8.619125932E-2,-2.561795712E-1,9.756670952E0,9.760414180E0
6.092481150E-1,-8.619125932E-2,-2.585737705E-1,9.773430824E0,9.777230661E0
6.112479150E-1,-9.816227108E-2,-2.585737705E-1,9.763854027E0,9.767770558E0
6.132472810E-1,-9.337386489E-2,-2.657563984E-1,9.766247749E0,9.770309117E0
6.152470470E-1,-9.576806426E-2,-2.609679997E-1,9.761459351E0,9.765416759E0
6.172468130E-1,-9.816227108E-2,-2.633621991E-1,9.763854027E0,9.767898491E0
6.192465790E-1,-1.053448766E-1,-2.657563984E-1,9.754277229E0,9.758465467E0
6.212463450E-1,-1.101332754E-1,-2.585737705E-1,9.759065628E0,9.763111782E0
6.232461110E-1,-1.029506698E-1,-2.657563984E-1,9.763854027E0,9.768012631E0
6.252458440E-1,-9.576806426E-2,-2.609679997E-1,9.761459351E0,9.765416759E0
6.272456100E-1,-9.337386489E-2,-2.657563984E-1,9.766247749E0,9.770309117E0
