"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.306573650E-1,1.151545882E0,8.165507317E-1,6.871289253E0,7.014800711E0
1.331998650E-1,1.204187989E0,9.029914737E-1,6.727719784E0,6.894031898E0
1.357423650E-1,1.208973646E0,1.003489971E0,6.505187511E0,6.692239831E0
1.382848650E-1,1.115653515E0,1.048953652E0,6.284748554E0,6.468620480E0
1.408273650E-1,9.218349457E-1,1.099202871E0,6.033502102E0,6.201707364E0
1.433698650E-1,6.750751138E-1,1.080060363E0,5.779563904E0,5.918244310E0
1.459123650E-1,3.305086195E-1,1.075274706E0,5.597709656E0,5.709623896E0
1.484548650E-1,-8.853443712E-2,1.084846020E0,5.446961880E0,5.554648769E0
1.509973650E-1,-5.410770178E-1,1.005882859E0,5.224130154E0,5.347532190E0
1.535398650E-1,-1.015154958E0,9.364909530E-1,4.992026329E0,5.179563858E0
1.560823650E-1,-1.465304732E0,8.309076428E-1,4.675874710E0,4.970043237E0
1.586248650E-1,-1.917847395E0,7.399803996E-1,4.357629299E0,4.818157608E0
1.611673650E-1,-2.255235434E0,6.275177598E-1,4.146761417E0,4.761879424E0
1.637098650E-1,-2.509173632E0,5.006981492E-1,3.890729666E0,4.656654194E0
1.662523650E-1,-2.705385208E0,4.169493318E-1,3.641577005E0,4.555660101E0
1.687948650E-1,-2.722134829E0,2.898306549E-1,3.433401346E0,4.391157551E0
1.713373650E-1,-2.731706142E0,1.965105534E-1,3.162713289E0,4.183729221E0
1.738798650E-1,-2.619243383E0,1.151545867E-1,2.949752092E0,3.946483737E0
1.764223650E-1,-2.454138756E0,5.772684515E-2,2.746062994E0,3.683339706E0
1.789648650E-1,-2.202593327E0,2.183450572E-2,2.609672308E0,3.415008589E0
1.815073650E-1,-1.848156333E0,-6.879365072E-3,2.406282187E0,3.034126418E0
1.840498650E-1,-1.470090389E0,2.901297435E-2,2.207378864E0,2.652268643E0
1.865923650E-1,-1.027119160E0,3.379862010E-2,1.975275040E0,2.226617973E0
1.891348650E-1,-6.296114326E-1,8.883354068E-2,1.838884234E0,1.945712513E0
1.916773650E-1,-2.368894368E-1,1.079761237E-1,1.704586983E0,1.724352699E0
1.942198650E-1,3.110669367E-2,1.319043487E-1,1.618445396E0,1.624109567E0
1.967623650E-1,1.770688742E-1,1.534397453E-1,1.529910922E0,1.547748226E0
1.993048650E-1,2.324029058E-1,9.601201117E-2,1.460519075E0,1.482007215E0
2.018473650E-1,2.778665423E-1,1.438684613E-1,1.264307618E0,1.302452188E0
2.043898650E-1,4.094717801E-1,1.845464408E-1,9.505487680E-1,1.051317025E0
2.069323650E-1,5.865406394E-1,2.108674943E-1,5.961119533E-1,8.624641921E-1
2.094748650E-1,7.208378315E-1,3.089732230E-1,3.711866140E-1,8.676699455E-1
2.120173650E-1,8.859425783E-1,3.281157911E-1,3.329014480E-1,1.001687376E0
2.145598650E-1,9.816554785E-1,2.850449979E-1,3.879363835E-1,1.093340188E0
2.171023650E-1,1.108475089E0,2.276172489E-1,5.195416212E-1,1.245170724E0
2.196448650E-1,1.211366415E0,1.749751568E-1,7.926225066E-1,1.458175344E0
2.221873650E-1,1.295414329E0,1.031904742E-1,1.161117196E0,1.742681755E0
2.247298650E-1,1.316949725E0,-2.841476910E-2,1.630409479E0,2.096043665E0
2.272723650E-1,1.326521039E0,-1.169492081E-1,2.037488461E0,2.434069516E0
2.298148650E-1,1.307378531E0,-2.560320199E-1,2.418246269E0,2.760924852E0
2.323573650E-1,1.211366415E0,-2.847459018E-1,2.772683144E0,3.039121688E0
2.348998650E-1,1.084546804E0,-2.727817893E-1,3.117249727E0,3.311781626E0
2.374423650E-1,9.266205430E-1,-2.608176768E-1,3.538685560E0,3.667280598E0
2.399848650E-1,6.367899179E-1,-2.249253243E-1,3.940979004E0,3.998425729E0
2.425273650E-1,2.060818523E-1,-2.033899277E-1,4.379164696E0,4.388726538E0
2.450698650E-1,-4.046861231E-1,-1.265204996E-1,4.865206718E0,4.883647685E0
2.476123650E-1,-1.027119160E0,-6.909275055E-2,5.363213062E0,5.461117278E0
2.501548650E-1,-1.599302888E0,-8.584251255E-2,5.971288681E0,6.182348031E0
2.526973650E-1,-2.011167526E0,-7.387840003E-2,6.588936329E0,6.889436463E0
2.552398650E-1,-2.338984251E0,-8.344969153E-2,7.247261524E0,7.615813205E0
2.577823650E-1,-2.547458887E0,-9.302098304E-2,7.960920811E0,8.359094439E0
2.603248650E-1,-2.698206663E0,-1.193420291E-1,8.619246483E0,9.032495317E0
2.628673650E-1,-2.705385208E0,-2.009970993E-1,9.129216194E0,9.523764869E0
2.654098650E-1,-2.681456804E0,-3.517449200E-1,9.531510353E0,9.907755785E0
2.679523650E-1,-2.516352177E0,-5.527420044E-1,9.823433876E0,1.015565877E1
2.704948650E-1,-2.271985054E0,-7.492526174E-1,1.000289631E1,1.028500025E1
2.730373650E-1,-1.960918188E0,-1.007677436E0,1.013001442E1,1.036715034E1
2.755798650E-1,-1.587338686E0,-1.271187067E0,1.019701385E1,1.039781959E1
2.781223650E-1,-1.228116274E0,-1.412363529E0,1.023290634E1,1.040266372E1
2.806648650E-1,-8.644071817E-1,-1.536790371E0,1.015633583E1,1.030825310E1
2.832073650E-1,-5.338985324E-1,-1.594218135E0,1.005105114E1,1.019069223E1
2.857498650E-1,-1.603191197E-1,-1.524826288E0,9.823433876E0,9.942366446E0
2.882923650E-1,3.735794425E-1,-1.165603757E0,9.567401886E0,9.645380893E0
2.908348650E-1,4.956133962E-1,-1.127318621E0,9.517152786E0,9.596492957E0
2.933773650E-1,4.980062246E-1,-1.105783105E0,9.344570160E0,9.422937862E0
2.959198650E-1,4.573282301E-1,-1.065105200E0,9.114859581E0,9.188267703E0
2.984623650E-1,3.352942765E-1,-9.406784177E-1,8.875278473E0,8.931285804E0
3.010048650E-1,1.603191197E-1,-8.377870321E-1,8.640781403E0,8.682781385E0
3.035473650E-1,5.264209956E-2,-7.779664397E-1,8.451449394E0,8.487343509E0
3.060898650E-1,-8.135596663E-2,-6.774678826E-1,8.252845764E0,8.281005056E0
3.086323650E-1,-1.268195957E-1,-5.647061467E-1,8.137989998E0,8.158545057E0
3.111748650E-1,-1.244267747E-1,-4.354937077E-1,8.042277336E0,8.055020890E0
3.137173650E-1,-5.742774159E-2,-3.684946895E-1,8.030312538E0,8.038967953E0
3.162598650E-1,4.067798331E-2,-3.421736360E-1,8.173882484E0,8.181142485E0
3.188023650E-1,1.794617027E-1,-3.565305769E-1,8.346165657E0,8.355704742E0
3.213448650E-1,2.754737139E-1,-3.828516304E-1,8.662317276E0,8.675148513E0
3.238873650E-1,3.424727321E-1,-4.761717021E-1,9.095717430E0,9.114609297E0
3.264298650E-1,4.621138871E-1,-5.958128572E-1,9.593723297E0,9.623308626E0
3.289723650E-1,5.721837282E-1,-7.013961077E-1,1.011565781E1,1.015607619E1
3.315148650E-1,6.870391965E-1,-7.923234105E-1,1.062323570E1,1.067487405E1
3.340573650E-1,7.782655358E-1,-9.263214469E-1,1.110449123E1,1.117020565E1
3.365998650E-1,8.021938205E-1,-1.002891779E0,1.153998566E1,1.161122628E1
3.391423650E-1,7.495517135E-1,-1.065105200E0,1.181067371E1,1.188226790E1
3.416848650E-1,6.990033388E-1,-1.091426253E0,1.190638638E1,1.197672131E1
3.442273650E-1,6.726822853E-1,-1.086640596E0,1.199492073E1,1.206281114E1
3.467698650E-1,6.918248534E-1,-1.146461129E0,1.198056412E1,1.205516119E1
3.493123650E-1,6.343970895E-1,-1.230509043E0,1.188724422E1,1.196758904E1
3.518548650E-1,5.147559643E-1,-1.309472203E0,1.168624687E1,1.177064387E1
3.543973650E-1,4.501497746E-1,-1.398006678E0,1.144905853E1,1.154287654E1
3.569398650E-1,4.549354017E-1,-1.512862086E0,1.110927773E1,1.122104137E1
3.594823650E-1,5.338985324E-1,-1.661217093E0,1.078594685E1,1.092617679E1
3.620248650E-1,6.320042610E-1,-1.661217093E0,1.062562847E1,1.077325633E1
3.645673650E-1,7.328019142E-1,-1.701895118E0,1.059452152E1,1.075533969E1
3.671098650E-1,7.423732281E-1,-1.706680775E0,1.051047325E1,1.067398357E1
3.696523650E-1,7.663014531E-1,-1.785943031E0,1.061605644E1,1.079247260E1
3.721948650E-1,6.248258352E-1,-1.915155411E0,1.072851944E1,1.091601378E1
3.747373650E-1,5.243272781E-1,-1.917548299E0,1.104197884E1,1.121950120E1
3.772798650E-1,4.597210586E-1,-1.898405671E0,1.135813046E1,1.152486074E1
3.798223650E-1,3.496512175E-1,-1.826620936E0,1.170538902E1,1.185221212E1
3.823648650E-1,2.922234535E-1,-1.769193292E0,1.212682533E1,1.225868395E1
3.849073650E-1,2.108674943E-1,-1.630110383E0,1.261496067E1,1.272159415E1
3.874498650E-1,1.746760458E-1,-1.539183140E0,1.308186054E1,1.317325593E1
3.899923650E-1,8.853443712E-2,-1.457827210E0,1.351765347E1,1.359632501E1
3.925348650E-1,1.914258115E-2,-1.390828133E0,1.392233944E1,1.399165125E1
3.950773650E-1,-9.332008660E-2,-1.386042476E0,1.417837143E1,1.424626403E1
3.976198650E-1,-2.153540403E-1,-1.333400369E0,1.414726448E1,1.421159478E1
4.001623650E-1,-3.254238665E-1,-1.309472203E0,1.391994667E1,1.398518979E1
4.027048650E-1,-4.166502357E-1,-1.264008522E0,1.343869019E1,1.350443293E1
4.052473650E-1,-4.908277392E-1,-1.213759303E0,1.279232883E1,1.285915240E1
4.077898650E-1,-5.506483316E-1,-1.187438250E0,1.204516983E1,1.211607772E1
4.103323650E-1,-4.980062246E-1,-1.079462171E0,1.131027412E1,1.137257884E1
4.128748650E-1,-4.166502357E-1,-1.007677436E0,1.067827034E1,1.073380029E1
4.154173650E-1,-2.679961324E-1,-9.119645357E-1,1.024247742E1,1.028648846E1
4.179598650E-1,-9.571290761E-2,-7.803592682E-1,9.995717049E0,1.002658870E1
4.205023650E-1,1.507478207E-1,-6.508477330E-1,9.821041107E0,9.843737913E0
4.230448650E-1,3.640081584E-1,-5.359922647E-1,9.809077263E0,9.830451993E0
4.255873650E-1,5.482555032E-1,-4.307080805E-1,9.828220367E0,9.852918813E0
4.281298650E-1,7.280163169E-1,-3.373879790E-1,9.871291161E0,9.903849130E0
4.306723650E-1,8.333004713E-1,-2.536391914E-1,9.871291161E0,9.909647405E0
4.332148650E-1,8.524430394E-1,-1.914258152E-1,9.892826080E0,9.931329762E0
4.357573650E-1,8.213363886E-1,-1.794617027E-1,9.871291161E0,9.907027261E0
4.382998650E-1,7.013961077E-1,-2.153540403E-1,9.856933594E0,9.884203242E0
4.408423650E-1,5.291129351E-1,-2.679961324E-1,9.864111900E0,9.881927242E0
4.433848650E-1,3.329014480E-1,-3.182454109E-1,9.967003822E0,9.977638434E0
4.459273650E-1,1.244267747E-1,-4.163511395E-1,1.016590691E1,1.017519010E1
4.484698650E-1,-9.571290761E-2,-4.953143001E-1,1.037647533E1,1.038873128E1
4.510123650E-1,-2.368894368E-1,-5.312066078E-1,1.068784142E1,1.070365597E1
4.535548650E-1,-3.879363835E-1,-5.407779217E-1,1.114277649E1,1.116263425E1
4.560973650E-1,-4.860421121E-1,-5.431707501E-1,1.159531975E1,1.161820603E1
4.586398650E-1,-5.434698462E-1,-5.407779217E-1,1.202842045E1,1.205282949E1
4.611823650E-1,-5.937191248E-1,-6.077769399E-1,1.258385468E1,1.261250545E1
4.637248650E-1,-5.578267574E-1,-6.628118753E-1,1.296939754E1,1.299829846E1
4.662673650E-1,-4.262215197E-1,-7.492526174E-1,1.331904888E1,1.334691378E1
4.688098650E-1,-2.488535494E-1,-8.521439433E-1,1.353918839E1,1.356826074E1
4.713523650E-1,1.674975827E-2,-9.933205247E-1,1.377637768E1,1.381215219E1
4.738948650E-1,3.448655605E-1,-1.079462171E0,1.397976685E1,1.402562127E1
4.764373650E-1,6.942176819E-1,-1.110568762E0,1.412094402E1,1.418155003E1
4.789798650E-1,1.110867858E0,-1.151246786E0,1.431745434E1,1.440655737E1
4.815223650E-1,1.405484200E0,-1.158425212E0,1.458784294E1,1.470110528E1
4.840648650E-1,1.714158297E0,-1.048355460E0,1.486331654E1,1.499851880E1
4.866073650E-1,1.901097536E0,-9.550353289E-1,1.505952835E1,1.520906501E1
4.891498650E-1,2.023131609E0,-8.377870321E-1,1.513609886E1,1.529367312E1
4.916923650E-1,2.056631088E0,-6.678966284E-1,1.507867146E1,1.523292980E1
4.942348650E-1,1.977667928E0,-6.125625968E-1,1.499252892E1,1.513480514E1
4.967773650E-1,1.654337764E0,-4.881358147E-1,1.446341610E1,1.456590249E1
4.993198650E-1,1.513161182E0,-1.914258152E-1,1.244985580E1,1.254293467E1
5.018623650E-1,9.337990284E-1,-3.732803464E-1,1.347458267E1,1.351205747E1
5.044048650E-1,1.746760458E-1,-4.953143001E-1,1.331187057E1,1.332222752E1
5.069473650E-1,-1.244267747E-1,-6.774678826E-1,1.359183121E1,1.360927332E1
5.094898650E-1,-4.381856322E-1,-9.358927608E-1,1.353918839E1,1.357856856E1
5.120323650E-1,-5.602195859E-1,-1.259222865E0,1.368784237E1,1.375705335E1
5.145748650E-1,-6.702894568E-1,-1.642074585E0,1.367348576E1,1.378803502E1
5.171173650E-1,-6.511468887E-1,-1.867298961E0,1.299571896E1,1.314532270E1
5.196598650E-1,-6.128616929E-1,-2.039582253E0,1.225603771E1,1.243969275E1
5.222023650E-1,-7.899305820E-1,-2.156830549E0,1.206670570E1,1.228337474E1
5.247448650E-1,-1.065404296E0,-2.202294111E0,1.219621658E1,1.243916736E1
5.272873650E-1,-1.283151150E0,-2.164009094E0,1.225364494E1,1.250924565E1
5.298298650E-1,-1.424626827E0,-1.982154489E0,1.222014523E1,1.246155878E1
5.323723650E-1,-1.458126307E0,-1.738086581E0,1.221296692E1,1.242190156E1
5.349148650E-1,-1.486840129E0,-1.481755376E0,1.221535969E1,1.239440619E1
5.374573650E-1,-1.498804331E0,-1.187438250E0,1.208824062E1,1.223854507E1
5.399998650E-1,-1.510768414E0,-6.293123364E-1,1.072134113E1,1.084553415E1
5.425423650E-1,-1.309472203E0,7.477570791E-3,8.772386551E0,8.869585062E0
5.450848650E-1,-1.623231053E0,1.606182158E-1,1.025204849E1,1.038100070E1
5.476273650E-1,-1.831406593E0,3.834498227E-1,1.097976589E1,1.113805831E1
5.501698650E-1,-1.589731574E0,4.791627228E-1,1.211964703E1,1.223285279E1
5.527123650E-1,-1.256830096E0,5.174478889E-1,1.300050449E1,1.307136149E1
5.552548650E-1,-8.763712645E-1,4.695914388E-1,1.350329685E1,1.353985113E1
5.577973650E-1,-3.855435550E-1,3.017947674E-1,1.385294724E1,1.386159699E1
5.603398650E-1,6.460621208E-2,1.031904742E-1,1.398215961E1,1.398268965E1
5.628823650E-1,4.022932947E-1,-1.555334777E-1,1.400369549E1,1.401033611E1
5.654248650E-1,6.702894568E-1,-4.450650215E-1,1.393669605E1,1.395990214E1
5.679673650E-1,7.423732281E-1,-6.870391965E-1,1.388644695E1,1.392323776E1
5.705098650E-1,8.644071817E-1,-9.287142754E-1,1.378594875E1,1.384420792E1
5.730523650E-1,9.888339639E-1,-1.096211910E0,1.356790257E1,1.364798348E1
5.755948650E-1,1.144367456E0,-1.235294700E0,1.369741440E1,1.380053227E1
5.781373650E-1,1.230808139E0,-1.290329576E0,1.372373486E1,1.383910176E1
5.806798650E-1,1.319342613E0,-1.304686546E0,1.382662678E1,1.395057275E1
5.832223650E-1,1.374377489E0,-1.342971683E0,1.404915905E1,1.417996320E1
5.857648650E-1,1.436590910E0,-1.321436286E0,1.435095406E1,1.448308909E1
5.883073650E-1,1.474876046E0,-1.240080357E0,1.452802277E1,1.465525517E1
5.908498650E-1,1.458126307E0,-1.199402332E0,1.481067467E1,1.493053189E1
5.933923650E-1,1.391127229E0,-1.065105200E0,1.487767410E1,1.498048299E1
5.959348650E-1,1.391127229E0,-1.026820064E0,1.520309734E1,1.530110333E1
5.984773650E-1,1.261914849E0,-9.669994712E-1,1.513609886E1,1.521936286E1
6.010198650E-1,1.314556956E0,-9.239286184E-1,1.515284824E1,1.523779886E1
6.035623650E-1,1.355234981E0,-9.287142754E-1,1.528236008E1,1.537041644E1
6.061048650E-1,1.393520117E0,-9.933205247E-1,1.543789387E1,1.553245477E1
6.086473650E-1,1.460519075E0,-1.069890857E0,1.572742462E1,1.583128762E1
6.111898650E-1,1.458126307E0,-1.043569803E0,1.549053574E1,1.559396895E1
6.137323650E-1,1.424626827E0,-1.017248750E0,1.558385563E1,1.568186573E1
6.162748650E-1,1.235593796E0,-1.031605721E0,1.604118347E1,1.612173904E1
6.188173650E-1,1.130010486E0,-1.024427176E0,1.630469322E1,1.637587847E1
6.213598650E-1,9.936196208E-1,-9.837492108E-1,1.650329781E1,1.656242376E1
6.239023650E-1,8.548358679E-1,-9.646066427E-1,1.668515205E1,1.673485911E1
6.264448650E-1,7.495517135E-1,-9.837492108E-1,1.701087570E1,1.705577563E1
6.289873650E-1,5.793621540E-1,-1.022034407E0,1.714008713E1,1.718030272E1
6.315298650E-1,5.458626747E-1,-9.957132936E-1,1.687209129E1,1.691025948E1
6.340723650E-1,5.362913609E-1,-1.036391258E0,1.705633926E1,1.709621082E1
6.366148650E-1,3.951148391E-1,-1.112961650E0,1.769312859E1,1.773250119E1
6.391573650E-1,3.903291821E-1,-1.156032443E0,1.777448463E1,1.781631477E1
6.416998650E-1,5.195416212E-1,-1.184746265E0,1.750409508E1,1.755183443E1
6.442423650E-1,6.296114326E-1,-1.156032443E0,1.699173355E1,1.704264741E1
6.467848650E-1,7.423732281E-1,-1.115354419E0,1.656311798E1,1.661722031E1
6.493273650E-1,7.950153351E-1,-1.211366415E0,1.625893021E1,1.632336575E1
6.518698650E-1,7.495517135E-1,-1.311864972E0,1.604118347E1,1.611218125E1
6.544123650E-1,6.343970895E-1,-1.388435364E0,1.577318764E1,1.584688173E1
6.569548650E-1,5.626124144E-1,-1.500898004E0,1.556949902E1,1.565178990E1
6.594973650E-1,4.716851711E-1,-1.601396561E0,1.540678692E1,1.549696877E1
6.620398650E-1,4.381856322E-1,-1.694716692E0,1.525125313E1,1.535137757E1
6.645823650E-1,3.735794425E-1,-1.788335800E0,1.503559971E1,1.514618649E1
6.671248650E-1,2.300100774E-1,-1.879263043E0,1.489442348E1,1.501427272E1
6.696673650E-1,4.307080805E-2,-1.929512382E0,1.470987701E1,1.483594806E1
6.722098650E-1,-1.579262912E-1,-1.965404749E0,1.442991734E1,1.456400600E1
6.747523650E-1,-3.735794425E-1,-1.941476464E0,1.402762318E1,1.416626643E1
6.772948650E-1,-4.836492836E-1,-1.843370795E0,1.320180035E1,1.333864554E1
6.798373650E-1,-4.621138871E-1,-1.651645780E0,1.220818138E1,1.232806455E1
6.823798650E-1,-6.296114326E-1,-1.627717614E0,1.307707500E1,1.319301959E1
6.849223650E-1,-4.884349108E-1,-1.532004714E0,1.283539963E1,1.293572923E1
6.874648650E-1,-1.244267747E-1,-1.433898926E0,1.292632675E1,1.300620896E1
6.900073650E-1,1.941177398E-1,-1.326221943E0,1.288564873E1,1.295517231E1
6.925498650E-1,5.721837282E-1,-1.065105200E0,1.268943787E1,1.274690851E1
6.950923650E-1,9.529415965E-1,-6.774678826E-1,1.234935760E1,1.240458358E1
6.976348650E-1,1.326521039E0,-3.254238665E-1,1.235892868E1,1.243417375E1
7.001773650E-1,1.561017632E0,6.011966988E-2,1.256471157E1,1.266145202E1
7.027198650E-1,1.779063582E0,4.145565331E-1,1.275882912E1,1.288893497E1
7.052623650E-1,1.956132531E0,7.232306600E-1,1.297418308E1,1.314073604E1
7.078048650E-1,2.042274237E0,9.652048349E-1,1.319462204E1,1.338658116E1
7.103473650E-1,2.030309916E0,1.142273664E0,1.341954803E1,1.362025025E1
7.128898650E-1,1.987239242E0,1.211665511E0,1.368784237E1,1.388431784E1
7.154323650E-1,1.781456470E0,1.221236825E0,1.398455238E1,1.415036084E1
7.179748650E-1,1.568196177E0,1.173380375E0,1.418315697E1,1.431775130E1
7.205173650E-1,1.273878932E0,1.051346421E0,1.448495197E1,1.457881787E1
7.230598650E-1,1.003190875E0,9.101698995E-1,1.478674698E1,1.484865945E1
7.256023650E-1,7.806583643E-1,7.519445419E-1,1.521027660E1,1.524884791E1
7.281448650E-1,5.913262963E-1,5.605186820E-1,1.557907009E1,1.560036131E1
7.306873650E-1,4.645066857E-1,4.552344978E-1,1.591197109E1,1.592525758E1
7.332298650E-1,3.352942765E-1,2.898306549E-1,1.613928986E1,1.614537398E1
7.357723650E-1,2.635096014E-1,2.515454888E-1,1.630947876E1,1.631354682E1
7.383148650E-1,1.770688742E-1,2.467598319E-1,1.631187248E1,1.631469974E1
7.408573650E-1,1.339980662E-1,3.472583890E-1,1.617757416E1,1.618185556E1
7.433998650E-1,9.810572863E-2,4.360919297E-1,1.596939945E1,1.597565397E1
7.459423650E-1,1.363908947E-1,4.887340367E-1,1.569392586E1,1.570212636E1
7.484848650E-1,2.084746659E-1,5.365904570E-1,1.530868149E1,1.531950129E1
7.510273650E-1,3.017947674E-1,5.772684813E-1,1.502363586E1,1.503775095E1
7.535698650E-1,4.381856322E-1,5.270192027E-1,1.474606895E1,1.476198853E1
7.561123650E-1,5.195416212E-1,4.791627228E-1,1.453759384E1,1.455476400E1
7.586548650E-1,6.200401783E-1,3.834498227E-1,1.425284767E1,1.427148031E1
7.611973650E-1,6.487540603E-1,3.185445070E-1,1.400130272E1,1.401994402E1
7.637398650E-1,7.304090858E-1,2.778665423E-1,1.368066406E1,1.370296597E1
7.662823650E-1,6.990033388E-1,2.324029058E-1,1.346501160E1,1.348514568E1
7.688248650E-1,5.889334679E-1,1.654038578E-1,1.320180035E1,1.321596510E1
7.713673650E-1,4.310071766E-1,1.390828192E-1,1.295504093E1,1.296295479E1
7.739098650E-1,2.922234535E-1,1.079761237E-1,1.258624744E1,1.259010239E1
7.764523650E-1,1.507478207E-1,7.447660714E-2,1.223450184E1,1.223565719E1
7.789948650E-1,7.417750359E-2,1.486541033E-1,1.203559875E1,1.203674531E1
7.815373650E-1,-3.589234129E-2,1.701895148E-1,1.193270779E1,1.193397536E1
7.840798650E-1,-1.244267747E-1,1.869392693E-1,1.182503033E1,1.182716240E1
7.866223650E-1,-2.033899277E-1,1.223330572E-1,1.174367428E1,1.174607247E1
7.891648650E-1,-2.632105052E-1,2.662015148E-2,1.155434227E1,1.155737054E1
7.917073650E-1,-2.679961324E-1,5.054837838E-2,1.131745243E1,1.132073790E1
7.942498650E-1,-2.081755698E-1,-5.952146277E-2,1.114038372E1,1.114248757E1
7.967923650E-1,-1.387837082E-1,-1.001994461E-1,1.100848007E1,1.100981082E1
7.993348650E-1,-5.503492057E-2,-1.384846121E-1,1.093669510E1,1.093771030E1
8.018773650E-1,3.589234129E-2,-1.289133132E-1,1.088405323E1,1.088487582E1
8.044198650E-1,1.722832322E-1,-1.289133132E-1,1.091515923E1,1.091727993E1
8.069623650E-1,3.161516786E-1,-1.217348501E-1,1.100130081E1,1.100651583E1
8.095048650E-1,2.922234535E-1,-2.153540403E-1,1.258624744E1,1.259148111E1
8.120473650E-1,5.982056633E-2,-1.336989701E-1,1.420259857E1,1.420335383E1
8.145898650E-1,7.591229677E-1,1.677966863E-1,1.912971878E1,1.914551028E1
